orderid,saleamount,profitrate,profit,shippingdate,country,district,city,subclass,customer,discount,num,province,class,type,orderdate
CN-2017-1232384,685,30%,205,2017/10/29,中国,华东,常州,收纳具,谭琼,0.00 ,3,江苏,办公用品,小型企业,2017/10/23
CN-2017-5623341,131,36%,47,2018/1/3,中国,华东,上虞,收纳具,付芳茵,0.00 ,3,浙江,办公用品,小型企业,2017/12/28
CN-2017-4173591,232,49%,113,2017/10/22,中国,华东,嘉善,收纳具,曹琼,0.00 ,3,浙江,办公用品,小型企业,2017/10/18
CN-2018-4412722,144,12%,17,2018/11/15,中国,华东,杭州,收纳具,钟庆缘,0.00 ,3,浙江,办公用品,小型企业,2018/11/10
CN-2018-4080706,142,21%,30,2018/10/4,中国,华东,周村,标签,彭伟,0.00 ,3,山东,办公用品,小型企业,2018/9/28
CN-2016-2686699,92,15%,13,2016/7/24,中国,华东,长清,标签,巩松,0.00 ,3,山东,办公用品,小型企业,2016/7/17
US-2017-3694355,153,20%,30,2017/6/19,中国,华东,青州,标签,许根基,0.00 ,3,山东,办公用品,小型企业,2017/6/14
CN-2017-3022026,157,25%,39,2017/4/12,中国,华东,常州,标签,巩晒明,0.00 ,3,江苏,办公用品,小型企业,2017/4/8
CN-2018-1398732,151,32%,48,2018/4/25,中国,华东,镇江,标签,佟虹,0.00 ,3,江苏,办公用品,小型企业,2018/4/21
CN-2017-1608087,136,42%,57,2017/5/29,中国,华东,杭州,标签,熊光,0.00 ,3,浙江,办公用品,小型企业,2017/5/24
CN-2018-3562924,621,41%,254,2018/8/8,中国,华东,莱阳,用品,冯婷,0.00 ,3,山东,办公用品,小型企业,2018/8/4
US-2018-1091379,312,36%,112,2018/8/11,中国,华东,景德镇,用品,黄盛,0.00 ,3,江西,办公用品,小型企业,2018/8/5
CN-2018-2828219,270,50%,135,2018/6/17,中国,华东,巨野,系固件,白松,0.00 ,3,山东,办公用品,小型企业,2018/6/13
CN-2016-2543675,154,29%,45,2016/6/19,中国,华东,济宁,系固件,贾柏,0.00 ,3,山东,办公用品,小型企业,2016/6/15
CN-2017-3969050,234,12%,28,2017/7/17,中国,华东,蒙阴,系固件,邹丽雪,0.00 ,3,山东,办公用品,小型企业,2017/7/13
CN-2018-2166981,154,19%,29,2018/12/10,中国,华东,宜春,系固件,夏梦,0.00 ,3,江西,办公用品,小型企业,2018/12/4
US-2018-1091379,166,45%,75,2018/8/11,中国,华东,景德镇,系固件,黄盛,0.00 ,3,江西,办公用品,小型企业,2018/8/5
CN-2018-1361457,237,43%,102,2018/5/27,中国,华东,常州,纸张,宋忠,0.00 ,3,江苏,办公用品,小型企业,2018/5/23
CN-2016-5726249,678,24%,163,2016/3/31,中国,华东,上海,装订机,邱升,0.00 ,3,上海,办公用品,小型企业,2016/3/26
CN-2017-4020885,689,9%,62,2017/11/23,中国,华东,上海,装订机,陈爽,0.00 ,3,上海,办公用品,小型企业,2017/11/19
US-2017-5128542,676,39%,263,2017/5/18,中国,华东,淮南,装订机,钟忠,0.00 ,3,安徽,办公用品,小型企业,2017/5/14
CN-2018-4188418,718,49%,352,2018/9/17,中国,华东,铜陵,装订机,许莞颖,0.00 ,3,安徽,办公用品,小型企业,2018/9/11
CN-2015-3678373,178,41%,72,2016/1/1,中国,华东,宿州,信封,庄伟,0.00 ,4,安徽,办公用品,小型企业,2015/12/27
CN-2018-4080706,951,11%,104,2018/10/4,中国,华东,周村,信封,彭伟,0.00 ,4,山东,办公用品,小型企业,2018/9/28
CN-2016-3789495,230,39%,89,2016/5/11,中国,华东,宾州,信封,黄涛,0.00 ,4,山东,办公用品,小型企业,2016/5/7
CN-2016-5082514,511,23%,117,2016/9/27,中国,华东,胶州,信封,柯婵,0.00 ,4,山东,办公用品,小型企业,2016/9/21
US-2018-2904914,222,37%,82,2018/4/27,中国,华东,无锡,信封,樊彩,0.00 ,4,江苏,办公用品,小型企业,2018/4/21
CN-2015-4644475,339,32%,108,2015/8/7,中国,华东,盐城,信封,袁岱,0.00 ,4,江苏,办公用品,小型企业,2015/8/2
CN-2016-3139690,1607,42%,674,2016/8/7,中国,华东,济宁,器具,涂珑,0.00 ,4,山东,办公用品,小型企业,2016/8/2
CN-2015-2324964,1575,39%,614,2015/10/22,中国,华东,胶州,器具,柯巧,0.00 ,4,山东,办公用品,小型企业,2015/10/17
CN-2018-2642546,1062,6%,63,2018/8/26,中国,华东,上海,收纳具,顾升,0.00 ,4,上海,办公用品,小型企业,2018/8/20
CN-2017-4957098,2396,11%,263,2017/5/31,中国,华东,南昌,收纳具,余德,0.00 ,4,江西,办公用品,小型企业,2017/5/27
CN-2016-5726249,248,29%,72,2016/3/31,中国,华东,上海,标签,邱升,0.00 ,4,上海,办公用品,小型企业,2016/3/26
CN-2017-2052338,259,14%,36,2017/12/12,中国,华东,淮南,系固件,蒋安,0.00 ,4,安徽,办公用品,小型企业,2017/12/5
CN-2017-2089373,358,39%,139,2017/4/18,中国,华东,济南,系固件,黄涛,0.00 ,4,山东,办公用品,小型企业,2017/4/13
CN-2018-2989159,262,1%,2,2018/12/22,中国,华东,胶州,系固件,唐爽,0.00 ,4,山东,办公用品,小型企业,2018/12/17
CN-2018-4188418,370,13%,48,2018/9/17,中国,华东,铜陵,纸张,许莞颖,0.00 ,4,安徽,办公用品,小型企业,2018/9/11
CN-2017-3526566,382,9%,34,2017/12/1,中国,华东,宁阳,纸张,黄雯,0.00 ,4,山东,办公用品,小型企业,2017/11/27
CN-2018-2989159,633,13%,82,2018/12/22,中国,华东,胶州,纸张,唐爽,0.00 ,4,山东,办公用品,小型企业,2018/12/17
CN-2018-2989159,379,34%,128,2018/12/22,中国,华东,胶州,纸张,唐爽,0.00 ,4,山东,办公用品,小型企业,2018/12/17
US-2018-2505404,287,36%,103,2018/12/31,中国,华东,常州,纸张,贾柏,0.00 ,4,江苏,办公用品,小型企业,2018/12/26
CN-2018-4497736,446,15%,67,2018/11/9,中国,华东,南昌,纸张,柳明,0.00 ,4,江西,办公用品,小型企业,2018/11/2
CN-2018-2121055,601,22%,132,2018/9/1,中国,华东,兖州,美术,肖壁,0.00 ,4,山东,办公用品,小型企业,2018/8/28
CN-2018-3562924,473,28%,132,2018/8/8,中国,华东,莱阳,美术,冯婷,0.00 ,4,山东,办公用品,小型企业,2018/8/4
CN-2017-1628412,248,0%,0,2017/12/23,中国,华东,曲阜,装订机,夏柏,0.00 ,4,山东,办公用品,小型企业,2017/12/18
CN-2017-2828982,950,46%,437,2017/2/7,中国,华东,晋江,装订机,熊光,0.00 ,4,福建,办公用品,小型企业,2017/2/1
CN-2015-1141510,492,7%,34,2015/6/19,中国,华东,淮南,信封,范娜,0.00 ,5,安徽,办公用品,小型企业,2015/6/14
CN-2018-1166331,462,29%,134,2018/5/12,中国,华东,德州,信封,曹丽,0.00 ,5,山东,办公用品,小型企业,2018/5/8
CN-2015-3678373,694,37%,257,2016/1/1,中国,华东,宿州,收纳具,庄伟,0.00 ,5,安徽,办公用品,小型企业,2015/12/27
CN-2018-4080706,2962,39%,1155,2018/10/4,中国,华东,周村,收纳具,彭伟,0.00 ,5,山东,办公用品,小型企业,2018/9/28
CN-2017-1321997,1350,44%,594,2017/3/25,中国,华东,济宁,收纳具,吕欢悦,0.00 ,5,山东,办公用品,小型企业,2017/3/21
CN-2017-1090625,617,35%,216,2017/11/21,中国,华东,烟台,收纳具,夏柏,0.00 ,5,山东,办公用品,小型企业,2017/11/17
US-2018-2904914,1120,35%,392,2018/4/27,中国,华东,无锡,收纳具,樊彩,0.00 ,5,江苏,办公用品,小型企业,2018/4/21
US-2016-2605699,251,19%,48,2016/10/11,中国,华东,泰州,收纳具,钟庆缘,0.00 ,5,江苏,办公用品,小型企业,2016/10/7
CN-2018-3497234,1130,12%,135,2018/4/29,中国,华东,黎城,收纳具,廖珊,0.00 ,5,江苏,办公用品,小型企业,2018/4/25
US-2017-3281446,1108,28%,310,2017/10/4,中国,华东,泉州,收纳具,邵娜,0.00 ,5,福建,办公用品,小型企业,2017/9/27
CN-2017-4020885,216,20%,43,2017/11/23,中国,华东,上海,标签,陈爽,0.00 ,5,上海,办公用品,小型企业,2017/11/19
CN-2017-4020885,271,2%,5,2017/11/23,中国,华东,上海,标签,陈爽,0.00 ,5,上海,办公用品,小型企业,2017/11/19
CN-2016-1017090,277,48%,132,2016/12/20,中国,华东,宿州,标签,邱德,0.00 ,5,安徽,办公用品,小型企业,2016/12/14
CN-2017-1017090,268,6%,15,2017/5/19,中国,华东,蚌埠,标签,邹丽雪,0.00 ,5,安徽,办公用品,小型企业,2017/5/13
CN-2017-3022026,251,32%,80,2017/4/12,中国,华东,常州,标签,巩晒明,0.00 ,5,江苏,办公用品,小型企业,2017/4/8
CN-2015-3028018,204,42%,85,2015/11/11,中国,华东,徐州,标签,李蔓楚,0.00 ,5,江苏,办公用品,小型企业,2015/11/7
CN-2018-3409532,328,1%,3,2018/3/30,中国,华东,滕州,系固件,邵娜,0.00 ,5,山东,办公用品,小型企业,2018/3/26
CN-2018-3693425,613,9%,55,2018/6/15,中国,华东,聊城,纸张,邢柏,0.00 ,5,山东,办公用品,小型企业,2018/6/11
CN-2018-1830721,1205,20%,241,2018/9/24,中国,华东,南昌,美术,肖壁,0.00 ,5,江西,办公用品,小型企业,2018/9/18
CN-2016-2447332,599,6%,35,2016/12/30,中国,华东,徐州,信封,蒋安,0.00 ,6,江苏,办公用品,小型企业,2016/12/24
US-2016-3670764,673,25%,168,2016/6/24,中国,华东,扬州,信封,邵彩,0.00 ,6,江苏,办公用品,小型企业,2016/6/18
CN-2018-1516102,795,37%,294,2018/11/24,中国,华东,义乌,信封,邵娜,0.00 ,6,浙江,办公用品,小型企业,2018/11/19
CN-2015-3557528,15948,39%,6219,2015/3/6,中国,华东,淮南,器具,潘荷,0.00 ,6,安徽,办公用品,小型企业,2015/3/1
US-2017-2556865,1620,27%,437,2017/7/23,中国,华东,苏州,收纳具,武欢,0.00 ,6,江苏,办公用品,小型企业,2017/7/19
US-2017-3281446,447,4%,18,2017/10/4,中国,华东,泉州,系固件,邵娜,0.00 ,6,福建,办公用品,小型企业,2017/9/27
CN-2018-4080706,1358,4%,54,2018/10/4,中国,华东,周村,纸张,彭伟,0.00 ,6,山东,办公用品,小型企业,2018/9/28
CN-2016-2543675,1504,4%,60,2016/6/19,中国,华东,济宁,美术,贾柏,0.00 ,6,山东,办公用品,小型企业,2016/6/15
CN-2015-5463213,418,18%,75,2015/1/11,中国,华东,界首,装订机,韩虎,0.00 ,6,安徽,办公用品,小型企业,2015/1/5
CN-2017-5591257,2002,27%,540,2018/1/5,中国,华东,新泰,器具,林廉,0.00 ,7,山东,办公用品,小型企业,2017/12/31
CN-2015-3529472,1382,49%,676,2015/11/29,中国,华东,上海,用品,曹琼,0.00 ,7,上海,办公用品,小型企业,2015/11/24
CN-2016-2923559,503,36%,180,2016/8/10,中国,华东,高密,纸张,巩晒明,0.00 ,7,山东,办公用品,小型企业,2016/8/6
CN-2018-3409532,417,11%,45,2018/3/30,中国,华东,滕州,标签,邵娜,0.00 ,8,山东,办公用品,小型企业,2018/3/26
CN-2018-4080706,512,26%,132,2018/10/4,中国,华东,周村,系固件,彭伟,0.00 ,8,山东,办公用品,小型企业,2018/9/28
CN-2017-5035540,888,2%,17,2017/10/6,中国,华东,上海,纸张,佟崆,0.00 ,8,上海,办公用品,小型企业,2017/10/1
CN-2018-4188418,4183,14%,585,2018/9/17,中国,华东,铜陵,器具,许莞颖,0.00 ,9,安徽,办公用品,小型企业,2018/9/11
CN-2016-1017090,713,31%,221,2016/12/20,中国,华东,宿州,收纳具,邱德,0.00 ,9,安徽,办公用品,小型企业,2016/12/14
CN-2015-3781306,295,50%,147,2015/2/15,中国,华东,烟台,标签,殷凤,0.00 ,9,山东,办公用品,小型企业,2015/2/8
CN-2018-1516102,276,41%,112,2018/11/24,中国,华东,义乌,标签,邵娜,0.00 ,9,浙江,办公用品,小型企业,2018/11/19
CN-2018-2989159,1280,38%,486,2018/12/22,中国,华东,胶州,装订机,唐爽,0.00 ,9,山东,办公用品,小型企业,2018/12/17
CN-2016-2543675,1905,25%,476,2016/6/19,中国,华东,济宁,用品,贾柏,0.00 ,10,山东,办公用品,小型企业,2016/6/15
CN-2018-4497736,342,4%,12,2018/11/9,中国,华东,南昌,标签,柳明,0.00 ,11,江西,办公用品,小型企业,2018/11/2
CN-2015-2936253,357,20%,71,2015/6/3,中国,华东,宁波,标签,龙锦,0.00 ,11,浙江,办公用品,小型企业,2015/5/28
US-2016-3670764,46,-5%,-2,2016/6/24,中国,华东,扬州,系固件,邵彩,0.40 ,1,江苏,办公用品,小型企业,2016/6/18
CN-2017-3022026,138,-57%,-78,2017/4/12,中国,华东,常州,装订机,巩晒明,0.40 ,1,江苏,办公用品,小型企业,2017/4/8
US-2018-2904914,65,-42%,-27,2018/4/27,中国,华东,无锡,用品,樊彩,0.40 ,2,江苏,办公用品,小型企业,2018/4/21
CN-2015-4046246,108,17%,18,2015/6/27,中国,华东,张家港,系固件,廖珊,0.40 ,2,江苏,办公用品,小型企业,2015/6/23
CN-2015-3028018,69,17%,12,2015/11/11,中国,华东,徐州,装订机,李蔓楚,0.40 ,2,江苏,办公用品,小型企业,2015/11/7
US-2016-3670764,22,-28%,-6,2016/6/24,中国,华东,扬州,装订机,邵彩,0.40 ,2,江苏,办公用品,小型企业,2016/6/18
CN-2018-1516102,59,-17%,-10,2018/11/24,中国,华东,义乌,装订机,邵娜,0.40 ,2,浙江,办公用品,小型企业,2018/11/19
US-2015-4825687,286,-15%,-43,2015/12/7,中国,华东,杭州,装订机,姚彩,0.40 ,2,浙江,办公用品,小型企业,2015/11/30
US-2017-5294254,2534,-58%,-1479,2017/2/19,中国,华东,兴化,器具,范娜,0.40 ,3,江苏,办公用品,小型企业,2017/2/13
CN-2017-5623341,399,-57%,-226,2018/1/3,中国,华东,上虞,用品,付芳茵,0.40 ,3,浙江,办公用品,小型企业,2017/12/28
US-2016-2136895,202,-12%,-24,2016/11/12,中国,华东,仙居,用品,陈立,0.40 ,3,浙江,办公用品,小型企业,2016/11/8
CN-2018-4282122,161,-2%,-3,2018/10/6,中国,华东,睢城,系固件,任梅,0.40 ,3,江苏,办公用品,小型企业,2018/9/30
CN-2018-1455125,54,0%,0,2018/2/28,中国,华东,澄江,装订机,林谙,0.40 ,3,江苏,办公用品,小型企业,2018/2/25
CN-2015-2936253,59,-64%,-38,2015/6/3,中国,华东,宁波,装订机,龙锦,0.40 ,3,浙江,办公用品,小型企业,2015/5/28
US-2016-2353754,121,-10%,-12,2016/10/29,中国,华东,杭州,装订机,佟斯云,0.40 ,3,浙江,办公用品,小型企业,2016/10/23
CN-2017-5623341,152,-39%,-59,2018/1/3,中国,华东,上虞,用品,付芳茵,0.40 ,4,浙江,办公用品,小型企业,2017/12/28
US-2018-2904914,118,-17%,-20,2018/4/27,中国,华东,无锡,装订机,樊彩,0.40 ,4,江苏,办公用品,小型企业,2018/4/21
CN-2017-5057492,551,-55%,-304,2017/12/24,中国,华东,诸暨,器具,李黎明,0.40 ,5,浙江,办公用品,小型企业,2017/12/19
CN-2018-1753680,231,-32%,-74,2018/5/10,中国,华东,淮阴,用品,白欢,0.40 ,5,江苏,办公用品,小型企业,2018/5/5
US-2017-2556865,278,-37%,-102,2017/7/23,中国,华东,苏州,系固件,武欢,0.40 ,5,江苏,办公用品,小型企业,2017/7/19
CN-2018-3188485,116,-67%,-77,2018/10/18,中国,华东,富阳,系固件,俞平,0.40 ,5,浙江,办公用品,小型企业,2018/10/14
US-2016-2353754,146,-34%,-49,2016/10/29,中国,华东,杭州,装订机,佟斯云,0.40 ,5,浙江,办公用品,小型企业,2016/10/23
CN-2017-1608087,419,-10%,-43,2017/5/29,中国,华东,杭州,装订机,熊光,0.40 ,5,浙江,办公用品,小型企业,2017/5/24
US-2018-2505404,168,10%,16,2018/12/31,中国,华东,常州,装订机,贾柏,0.40 ,7,江苏,办公用品,小型企业,2018/12/26
US-2018-2904914,45,-345%,-155,2018/4/27,中国,华东,无锡,美术,樊彩,0.80 ,2,江苏,办公用品,小型企业,2018/4/21
CN-2015-2936253,36,-395%,-141,2015/6/3,中国,华东,宁波,美术,龙锦,0.80 ,2,浙江,办公用品,小型企业,2015/5/28
US-2015-4309040,141,-355%,-502,2015/4/6,中国,华东,张家港,美术,杨晨,0.80 ,3,江苏,办公用品,小型企业,2015/4/1
CN-2017-3815654,53,-210%,-111,2017/2/5,中国,华东,无锡,美术,李雯,0.80 ,3,江苏,办公用品,小型企业,2017/1/31
US-2017-3285234,133,-310%,-414,2017/9/21,中国,华东,临海,美术,钟丽,0.80 ,3,浙江,办公用品,小型企业,2017/9/16
CN-2018-4282122,71,-306%,-216,2018/10/6,中国,华东,睢城,美术,任梅,0.80 ,4,江苏,办公用品,小型企业,2018/9/30
CN-2018-2210906,92,29%,27,2018/6/11,中国,华北,通辽,信封,涂辉,0.00 ,1,内蒙古,办公用品,小型企业,2018/6/4
CN-2017-3289723,656,13%,85,2017/4/17,中国,华北,石家庄,收纳具,冯婷,0.00 ,1,河北,办公用品,小型企业,2017/4/10
CN-2018-5950580,226,19%,43,2018/10/30,中国,华北,邢台,收纳具,曹琼,0.00 ,1,河北,办公用品,小型企业,2018/10/26
CN-2017-3867173,38,42%,16,2017/8/12,中国,华北,包头,标签,廖珊,0.00 ,1,内蒙古,办公用品,小型企业,2017/8/6
CN-2018-4676940,36,3%,1,2018/6/17,中国,华北,北京,标签,曹欢悦,0.00 ,1,北京,办公用品,小型企业,2018/6/13
US-2017-4597424,51,20%,10,2017/3/2,中国,华北,汉沽,标签,彭伟,0.00 ,1,天津,办公用品,小型企业,2017/2/25
CN-2018-2554132,61,48%,29,2018/10/29,中国,华北,太原,标签,邵杰,0.00 ,1,山西,办公用品,小型企业,2018/10/24
CN-2018-2957814,152,30%,46,2018/10/23,中国,华北,北京,用品,夏柏,0.00 ,1,北京,办公用品,小型企业,2018/10/19
CN-2015-2075782,95,32%,30,2015/8/24,中国,华北,晋城,纸张,柳明,0.00 ,1,山西,办公用品,小型企业,2015/8/18
CN-2018-4461870,184,22%,40,2018/11/24,中国,华北,北京,信封,武欢,0.00 ,2,北京,办公用品,小型企业,2018/11/18
CN-2016-5956361,81,15%,12,2016/9/25,中国,华北,邯郸,信封,钟伟,0.00 ,2,河北,办公用品,小型企业,2016/9/21
CN-2018-4461870,1273,46%,585,2018/11/24,中国,华北,北京,收纳具,武欢,0.00 ,2,北京,办公用品,小型企业,2018/11/18
CN-2018-4676940,63,47%,30,2018/6/17,中国,华北,北京,标签,曹欢悦,0.00 ,2,北京,办公用品,小型企业,2018/6/13
CN-2018-5631342,123,37%,45,2018/6/30,中国,华北,北京,标签,黄涛,0.00 ,2,北京,办公用品,小型企业,2018/6/23
CN-2015-4940133,111,48%,53,2015/12/28,中国,华北,唐山,标签,柳明,0.00 ,2,河北,办公用品,小型企业,2015/12/23
CN-2018-4461870,481,14%,67,2018/11/24,中国,华北,北京,用品,武欢,0.00 ,2,北京,办公用品,小型企业,2018/11/18
CN-2017-4027651,159,17%,27,2017/12/24,中国,华北,北京,系固件,范娜,0.00 ,2,北京,办公用品,小型企业,2017/12/19
CN-2017-5754536,111,45%,50,2017/12/9,中国,华北,门头沟,系固件,唐婉,0.00 ,2,北京,办公用品,小型企业,2017/12/4
CN-2018-2313079,130,42%,55,2018/9/16,中国,华北,临水,系固件,曹琼,0.00 ,2,河北,办公用品,小型企业,2018/9/10
CN-2018-2372663,304,11%,33,2018/9/5,中国,华北,北京,纸张,曹琼,0.00 ,2,北京,办公用品,小型企业,2018/8/31
CN-2015-4482834,261,2%,5,2015/9/12,中国,华北,太原,美术,潘荷,0.00 ,2,山西,办公用品,小型企业,2015/9/7
CN-2017-5444149,80,46%,37,2017/11/24,中国,华北,天津,装订机,邵彩,0.00 ,2,天津,办公用品,小型企业,2017/11/20
CN-2016-1091379,468,25%,117,2016/5/28,中国,华北,保定,装订机,潘荷,0.00 ,2,河北,办公用品,小型企业,2016/5/24
CN-2018-2210906,223,42%,94,2018/4/19,中国,华北,塘沽,信封,许根基,0.00 ,3,天津,办公用品,小型企业,2018/4/15
CN-2017-4027651,571,42%,240,2017/12/24,中国,华北,北京,器具,范娜,0.00 ,3,北京,办公用品,小型企业,2017/12/19
CN-2018-2554132,1358,18%,244,2018/10/29,中国,华北,太原,器具,邵杰,0.00 ,3,山西,办公用品,小型企业,2018/10/24
CN-2018-5631342,672,5%,34,2018/6/30,中国,华北,北京,收纳具,黄涛,0.00 ,3,北京,办公用品,小型企业,2018/6/23
CN-2018-5929986,1989,28%,557,2018/6/21,中国,华北,天津,收纳具,田临耀,0.00 ,3,天津,办公用品,小型企业,2018/6/15
CN-2017-3847012,144,35%,50,2017/3/6,中国,华北,唐山,收纳具,陶惠,0.00 ,3,河北,办公用品,小型企业,2017/3/1
CN-2017-5754536,124,12%,15,2017/12/9,中国,华北,门头沟,标签,唐婉,0.00 ,3,北京,办公用品,小型企业,2017/12/4
CN-2016-1091379,612,35%,214,2016/5/28,中国,华北,保定,用品,潘荷,0.00 ,3,河北,办公用品,小型企业,2016/5/24
CN-2018-4676940,194,14%,27,2018/6/17,中国,华北,北京,系固件,曹欢悦,0.00 ,3,北京,办公用品,小型企业,2018/6/13
CN-2016-1184235,234,30%,70,2016/12/10,中国,华北,塘沽,系固件,熊光,0.00 ,3,天津,办公用品,小型企业,2016/12/3
CN-2018-2210906,287,9%,26,2018/6/11,中国,华北,通辽,纸张,涂辉,0.00 ,3,内蒙古,办公用品,小型企业,2018/6/4
CN-2018-4461870,185,17%,31,2018/11/24,中国,华北,北京,美术,武欢,0.00 ,3,北京,办公用品,小型企业,2018/11/18
CN-2015-2989709,751,13%,97,2015/4/9,中国,华北,北京,美术,秦君,0.00 ,3,北京,办公用品,小型企业,2015/4/5
CN-2018-5631342,369,35%,129,2018/6/30,中国,华北,北京,美术,黄涛,0.00 ,3,北京,办公用品,小型企业,2018/6/23
CN-2018-2313079,200,45%,90,2018/9/16,中国,华北,临水,美术,曹琼,0.00 ,3,河北,办公用品,小型企业,2018/9/10
CN-2016-5486414,415,16%,66,2016/3/6,中国,华北,石家庄,美术,薛柏,0.00 ,3,河北,办公用品,小型企业,2016/3/1
CN-2018-2957814,712,46%,328,2018/10/23,中国,华北,北京,装订机,夏柏,0.00 ,3,北京,办公用品,小型企业,2018/10/19
CN-2016-5088485,184,17%,31,2016/9/6,中国,华北,北京,装订机,薛柏,0.00 ,3,北京,办公用品,小型企业,2016/8/31
US-2016-5579979,951,11%,104,2016/3/1,中国,华北,呼和浩特,信封,范宁,0.00 ,4,内蒙古,办公用品,小型企业,2016/2/22
CN-2015-4479160,1281,18%,230,2015/11/27,中国,华北,张家口,器具,赵盛,0.00 ,4,河北,办公用品,小型企业,2015/11/23
